Student_ID,Biology,Physics,Chemistry,Intro. Tech,Average_Score,Grade
f9722cc1-349e-44a9-94c2-9d5c19ec0829,95,67,65,65,73.0,A
a005f5e1-a97a-4846-92ea-ef184b6797a1,95,76,74,85,82.5,A
fa207403-4ab4-47e3-a360-76812bbba89d,70,95,56,88,77.25,A
61a66444-e2af-4629-9efb-336e2f546033,55,96,90,74,78.75,A
d64acb1f-39eb-438a-836e-3c49770e09db,99,59,67,88,78.25,A
ab0b4cc5-15f0-4a19-98c1-80d2aadf3692,64,84,100,62,77.5,A
0f9ca17b-8db8-4adf-ba3e-46b096f84ff7,65,94,58,55,68.0,B
fb95d0fc-ad72-4d05-924c-de09ccea5031,61,53,64,50,57.0,C
51db1a37-4204-4733-9855-0b1ed5881c1c,57,55,58,62,58.0,C
b34e356a-c95b-41f8-832a-461adf9b7c1f,71,51,72,69,65.75,B
c7903dc5-900c-4af7-9b0a-e22eecc817a6,76,53,74,60,65.75,B
439e754c-6930-46ea-a0bd-a1ee5807cf74,60,85,78,97,80.0,A
67294d3c-4681-4a88-ac15-4804099759a3,91,81,75,74,80.25,A
e1035e1c-e3bb-42ae-a552-ac5309eda6f5,59,57,87,97,75.0,A
5f584603-e5a3-48e9-84c1-f1b5ebbbd763,92,96,56,56,75.0,A
b5a6571c-4fa5-435e-90cc-460428b26b1b,95,97,69,73,83.5,A
d6707a21-29dc-473e-9820-b3f25989dd6c,88,57,96,51,73.0,A
0cb5ee5c-62f5-47c2-8706-fec248fa4e98,72,52,85,72,70.25,A
b599277f-f78e-49e8-b676-291d4e329b4b,95,67,89,59,77.5,A
98017a2f-a5b8-4693-8fbb-a7495fcd859e,80,64,100,61,76.25,A
46c79b36-fd05-4963-9616-af7e1057a002,100,63,78,78,79.75,A
06843c86-b8a6-4402-a3d2-6b8dae46024d,55,95,85,64,74.75,A
bc9a7998-6365-4c2a-a793-cb096b271eff,77,95,93,97,90.5,A
392c04da-5af3-4a5a-b8e5-9b2716dc5a6e,85,100,96,59,85.0,A
95e7f614-42b4-4281-9f26-946654d1332a,91,67,74,75,76.75,A
948f664a-9565-457b-a267-d32fddcbf4bc,60,59,50,73,60.5,B
ae423568-de14-453b-9eac-41d9801f4909,79,93,93,87,88.0,A
fe0a824e-232a-4e82-a699-6aabdaaf7529,51,87,73,75,71.5,A
24aa5685-7523-46ce-bc95-0bbae8184f34,90,92,98,67,86.75,A
2120bfba-1689-40b8-879d-db62c37944c1,97,55,88,88,82.0,A
0131ff3b-6221-4670-ba36-e788f71fb9a6,80,67,71,59,69.25,B
39ec8ca1-3fb2-4f47-bbcd-6c18a06e8de5,78,82,70,61,72.75,A
4e5d8f12-96b3-4f4a-80da-a8ca62305d27,65,98,97,58,79.5,A
85319f0f-ba53-4122-b4b7-96204a73b0bf,76,95,60,76,76.75,A
ff02f5b0-57bd-46c9-a240-063bfed747be,83,54,74,76,71.75,A
cfdfc6f9-eb0f-427c-a82a-3879f2b5a7ea,86,97,88,72,85.75,A
71be94c3-6ab1-4db6-9da4-66feb0937085,51,69,74,83,69.25,B
3c088990-54a2-4051-bb0c-cad9eee13cae,64,67,69,61,65.25,B
7e7d9a19-ab45-4578-92fb-acf6d5d1c669,70,63,92,53,69.5,B
e79f9f3d-19ee-4c3b-b93c-4b0bb93b770c,96,92,97,60,86.25,A
0cd20e43-76da-4194-839d-b29d4bc81c16,80,57,56,74,66.75,B
ad409244-cd35-46ef-9c37-07394a629c5e,92,94,83,78,86.75,A
1d24181c-2ed0-47d4-97bc-ad3ad0a17fe8,78,66,83,98,81.25,A
7a6e43d0-d9c5-4cd9-b09d-721b62be4009,97,61,97,67,80.5,A
b9f6143b-b238-4056-a1ec-47541cf14654,63,75,61,82,70.25,A
7bab1baa-2172-40aa-a44a-913af933a9fa,82,82,69,95,82.0,A
a7ac590c-42f9-4f92-9036-ca810bc4d7ba,50,51,99,75,68.75,B
a9e8f0d8-5883-49de-bb5f-be413fa2bde0,94,90,71,61,79.0,A
47354e4f-f85b-4d0a-94b5-86353dab1614,63,52,86,58,64.75,B
142e3df0-3c28-45dc-912d-aea8673d2920,71,79,95,52,74.25,A
50e96888-7273-4e7b-bf9a-d277db496e6d,81,63,83,85,78.0,A
092c4801-698f-44f8-a747-d24a1a46d536,85,70,68,99,80.5,A
18f1a1e4-1d30-4290-b3d9-2aceb7461b72,65,59,61,75,65.0,B
ccc7147f-f6e5-403c-a237-9e6fd4734534,71,77,84,57,72.25,A
3227e8d8-9c60-481b-8119-1aa71b61d453,64,62,67,58,62.75,B
30c9c51f-c80b-4af7-9315-fafa7500f785,63,65,66,66,65.0,B
811317a8-f4c8-4393-96dd-6c82a8909e31,89,97,95,94,93.75,A
b11af726-2d5d-4395-a901-a768ebd14b0c,75,80,70,69,73.5,A
ce072a52-73ed-4223-8b4e-f503f8722413,64,93,54,68,69.75,B
d7d3b9d9-4c85-4233-8325-bd9ebf98e734,61,99,64,84,77.0,A
0e7da698-ab95-472f-8d95-aaf5253421bc,88,98,99,96,95.25,A
257c54bc-4024-4424-aef2-ab2f495fa2fc,56,100,79,67,75.5,A
5bd29cb1-0845-4b2f-8a8a-4105c0eb8875,69,79,60,88,74.0,A
a23ff67d-e957-4bc2-b9bd-8bd6d479cc36,65,86,61,89,75.25,A
4773e66a-6db2-4020-8a67-01436090103c,62,80,95,90,81.75,A
c60ea4d5-0d04-4cb6-98cd-26555297e1ad,100,62,74,74,77.5,A
85467426-2f12-4b9e-b4fd-25b7384f6e3b,92,57,95,97,85.25,A
597278c5-1789-4e63-a746-5743897b303d,53,88,70,59,67.5,B
f3476736-37ec-47a6-8b27-b0795c5d3f1b,73,51,85,70,69.75,B
a6388854-fb2b-4b80-808b-d674d2dd3e26,67,83,99,94,85.75,A
eb29d912-9d1b-43df-a46b-6fcee78d147c,70,73,91,65,74.75,A
84517303-e94d-4fbe-8653-1d4748677b30,72,56,99,56,70.75,A
a127dc6b-ab9b-453d-b5f5-c65410c2c2e5,91,76,96,98,90.25,A
d428df6c-89aa-4293-b4a0-dcd41a9af29e,83,70,54,93,75.0,A
12c0620c-1667-4518-89b2-eae654eb4c91,92,61,65,92,77.5,A
4a32bb22-1b2b-42ec-80b9-ec30ed94898b,100,73,82,68,80.75,A
bf2b43b4-22e9-4527-b849-1ecc889157fd,58,100,56,56,67.5,B
f5179e72-5f85-4b21-a5df-6f85bab503fb,92,88,62,80,80.5,A
bdce635f-bf90-4d6a-b5c6-06b54e003d55,56,63,71,99,72.25,A
2477f047-8336-4758-99f9-3502a55bc44f,84,95,60,71,77.5,A
abc53545-2e6d-4a04-9d57-e73431bf5cf6,89,87,69,62,76.75,A
8c8181b4-fe8b-4ccb-bd75-a5f3eeafca83,97,63,99,99,89.5,A
3289f58b-1923-4afc-802d-105b113eaf84,93,67,74,85,79.75,A
3c0a584e-a7cd-43cb-abda-06b220d2b528,67,64,97,59,71.75,A
