Student_ID,Extracurricular_Activity,Weekly_Hours
09eda6f5-66d7-4d97-b193-c8b8ae49c079,Drama,8
ebbbd763-79a7-463b-bee9-75da0c9e5550,None,0
47c4cc51-4f9a-4f98-8d95-0273cb2cc805,Art,3
226716e3-3a5b-4ac5-9e70-3b72f8f58a26,Debate Club,2
6ab19e15-ba92-492e-84f8-b53c52246d05,Drama,3
bdae8eff-683c-410e-92ef-a93be9d6bb7e,None,0
4fa5c35e-10cc-4604-a8b2-6b1bca9f1d59,Sports,3
07692583-9194-421e-a11b-f0d486379f04,Debate Club,7
74d9d1f5-0877-4804-bfde-98140ec0ad4b,Music,7
814ff657-76d7-4561-92d1-4ef55e4c4fd1,Drama,0
98133da1-7d21-40ad-9f59-fb4d3defa7ba,Sports,3
29dc073e-5820-43f2-9989-dd6c8d2434f9,Music,3
62f5f7c2-0706-4ec2-88fa-4e981723ecdb,Art,5
a5bab050-38aa-46df-9b6b-a39b36dd9529,None,0
c7c1fb1b-dd58-431b-8522-26b983666636,Music,3
99e4704c-2c56-40cd-a5ba-247221df5609,None,0
f78ee9e8-b676-491d-8e32-9b4bf168c605,Debate Club,4
4082fcda-7580-44e9-9945-0186da018d29,Debate Club,8
1a312044-95a0-4356-a5ab-c9ff9fa4a627,Debate Club,3
a5b83693-8fbb-4749-9fcd-859ed6e18109,Drama,3
fd053963-5616-4f7e-9057-a0027b53359e,Debate Club,1
e4729be5-f3c2-444a-b60a-3dcca7f77451,Music,1
ce30a61d-0e88-48ec-a651-e3e13d846fc9,Debate Club,5
b8a60402-23d2-4b8d-ae46-024d51d05ef3,Sports,0
6365fc2a-6793-4b09-ab27-1effe82b5b36,None,0
b9ff2c29-57d9-4bb0-b09e-47bad0e656e5,Sports,2
abff9286-f0cf-4d73-a812-1ef079c9c839,Debate Club,4
2e5eeb6a-8ee9-481a-a061-f65fa8596f8c,Debate Club,3
c34e9baf-8f1c-42cc-8eef-9fa8b9a5d4d0,Art,7
5af3da5a-38e5-4b27-96dc-5a6ea7890770,Sports,1
42b40281-5f26-4466-94d1-332ae3082ddc,None,0
9565257b-a267-432f-9dcb-f4bc0dbdc5da,Art,2
de14553b-1eac-41d9-801f-490931cd9f6e,Sports,5
232a5e82-2699-4aab-9aaf-7529deeff82a,Music,9
50fe8199-24aa-4685-b523-66cefc950bba,None,0
2d445af8-fc94-46b1-a18b-5d1555273407,Drama,5
2b29bf36-c606-4dc4-82dd-901d359a1533,Music,10
9d4e8b5d-2120-4fba-9689-e0b8c79ddb62,Sports,6
09a85dc5-0131-4f3b-a221-06707a36e788,Music,4
d54e7948-c1c0-45e3-927c-8f50e45a87e8,Debate Club,2
b18ad67d-39ec-4ca1-bfb2-df47bbcd6c18,Debate Club,10
2ac1d5ca-4e5d-4f12-96b3-1f4a80daa8ca,Drama,1
98abb2e7-8531-4f0f-ba53-312274b79620,Art,9
e6c11650-ff02-45b0-97bd-56c92240063b,Drama,2
3a799efa-04e5-4bd5-a744-acd4cfdfc6f9,Music,2
2b429596-812f-4a38-96f6-1c09059c1ba0,Debate Club,0
417b6634-a3ec-452c-a065-3245600c9c71,Debate Club,4
a750350e-1bad-42a8-a976-dc4d0c472187,Art,1
8c1ab2c7-1fa3-4d1f-a158-4f8871be94c3,Debate Club,5
4d15f7d8-0261-487a-a15c-159aaf8ca888,Art,8
231d260b-b362-4d55-9b0a-da0b9f6facc1,Sports,4
1d2fed2a-485f-4888-9e23-da4b9e21741f,Music,0
85ece729-d4dd-4b56-8353-91b2c72850c1,Art,0
7f111a36-8c52-4271-8a16-7e18290e3e89,Art,5
abf0263e-0343-4b64-80b3-700f3c088990,Drama,9
170fa87b-f30e-44fe-a62e-55597e7d9a19,Debate Club,7
3b2d520b-a4f3-4185-8182-2509e79f9f3d,Sports,1
2cb941fc-d02c-45f9-998d-13a40cd20e43,Art,4
bd10f87c-6d0e-4597-900d-92a7ad409244,Art,9
a9d1a28e-236d-4176-9a1c-96ae0279e2ab,Art,0
e0e3c5ce-44af-4cb7-9f2e-befcf480b91e,Drama,7
f659f188-6676-4c75-a699-5af51d24181c,Debate Club,2
a61acd8e-6bf7-440f-8cc6-2fed7a6e43d0,None,0
f1458426-fb48-4ded-8f03-7337b9f6143b,Music,0
adab2c2f-91a6-46da-8d61-39887b90942f,Debate Club,0
af390a9d-dcd1-4413-8760-801f9c81fc46,Drama,10
1ce97871-7cf5-4d5f-ab9f-33cb7bab1baa,Debate Club,2
b45e9463-032a-49e0-9071-e5f0a7ac590c,Sports,1
fa575cea-3957-4344-90a4-a421b9493906,Music,10
1861c9f3-9e44-498c-b359-390eb0309aaf,Debate Club,2
62874624-a433-4510-ad21-b4cca9e8f0d8,Sports,6
a4b5c723-02fb-4869-8df8-0b899ce7eed1,Debate Club,3
132a5e58-2a57-4880-9e92-05ea7eef09ab,None,0
39034b65-81c6-4eeb-8ce3-c8c847354e4f,Music,5
cd1f75a3-71b6-4ca1-b587-3920142e3df0,Music,1
7f53dc0a-fb0d-4cda-9e63-926150e96888,None,0
000b1f5e-8c91-4d13-8ea0-2346092c4801,Sports,2
82226c16-e3de-4ec0-8dfa-21bea335b2c8,Art,2
0de4faf4-d347-44cc-9d04-032d57423882,Art,4
791f49f6-9996-4612-9ea8-7552c47566bf,Music,8
38c46b38-a8ae-47b9-8262-cad018f1a1e4,Music,4
85a0d089-8c35-4321-8abf-6f5cccc7147f,Music,0
b783e1d5-d264-44b9-a3f4-7a557e0f60b2,Sports,6
ee22a70b-1ee9-4260-b002-d8313227e8d8,Sports,9
1b968925-5682-4038-b77f-69b930c9c51f,Art,5
c5ab4e57-1f8b-4af1-96bc-532dac117bab,Music,3
7fb33be5-f6bf-4f72-a277-8161811317a8,Sports,8
7ba16dd7-95ca-488d-96bc-a7126ecca931,Sports,4
bb01b2a5-2c74-4800-941c-23fab11af726,None,0
810d5c57-5264-4a59-a1f8-5b339b2d5a2a,None,0
460a6125-3f8c-43d4-832a-fc4ab148b2a6,Sports,5
69a9aff9-235f-43d5-a224-a806ce072a52,Art,5
dc57546d-8c3d-431a-b395-2193d7d3b9d9,Sports,3
9fc97264-35af-4b2d-b36d-778637a3c30a,Drama,9
a66c0fa1-b5dc-4a9a-bb38-cd9121f6c63d,Art,3
1d8b32d9-b5d9-4d36-9287-964da30a6658,Drama,4
6adfd568-b5ca-4993-aaca-d101f1530f68,Drama,7
ceed0ffc-6c21-435d-98e8-b97ce0a25901,Sports,9
332cce0a-0e7d-4698-ab95-c72f0d95aaf5,Art,4
d6e1ba00-257c-44bc-8024-c424aef2ab2f,Drama,5
d06405a8-5bd2-4cb1-8845-3b2f8a8a4105,Art,3
be0ec2da-396c-457b-9d66-40718fd7b1a1,Sports,6
49a2afde-b235-4a3c-8c7f-9517cbfd4a31,None,0
f9cf8499-c9c1-4d45-b4ea-6b976aa415b5,None,0
9edd2182-33fd-462d-8057-e470be6127a8,None,0
b4629214-a23f-467d-a957-2bc239bd8bd6,Art,0
c6b18d94-324b-4c3d-9a77-91a2bd0b0fa2,Music,4
2fddb26a-1310-4665-aec2-bb19fbc398d8,Art,7
8e7d3f5a-4773-466a-adb2-b0200a670143,None,0
b5ae329d-7761-4d80-949f-c34c0171f5a7,Sports,4
eeb093fe-c60e-44d5-8d04-dcb698cd2655,Art,1
5bab7f4a-8cd7-4c27-929a-f586ca376c36,Sports,3
11740357-8546-4426-af12-0b9ef4fd25b7,Debate Club,0
38a06ffe-5972-48c5-9789-be6367465743,Sports,9
c0ae0b1a-f347-4736-b7ec-07a64b27b079,Debate Club,3
0240f59a-a638-4854-bb2b-8b80c08bd674,Drama,6
9f027cbf-eb29-4912-9d1b-83dfa46b6fce,Debate Club,6
f1eab64a-cbd4-41cc-aa7a-8c2161a1a29c,None,0
d275bd43-8451-4303-a94d-4fbe06531d47,Sports,7
e5f5c891-4be3-48a8-8b39-dccf7c9f3bc3,Music,8
f4ce8477-f8bc-49ac-aada-62ce189099c9,Art,8
c6097cd8-a127-4c6b-ab9b-153d35f5c654,Sports,0
b3e6f4c6-d428-4f6c-89aa-429334a0dcd4,Art,4
bf343ca7-1276-4d13-b093-8776d116d014,None,0
0de4833e-12c0-420c-9667-c51809b2eae6,Sports,7
4236c0bf-e936-4a85-ba46-fbe3d255a4de,None,0
ac5d4e57-63b6-44f4-8452-f77950ffde64,Sports,5
95ea6825-bef6-459a-8186-a221103056b7,Sports,10
c971bf51-4a32-4b22-9b2b-b2ec80b9ec30,Music,0
65262474-61a4-41ff-b00b-8b43ed3b9d13,Music,0
641816b7-bf2b-43b4-a2e9-e52738491ecc,Music,1
ad62d094-4c4d-4e40-a4e2-226ca250d133,Art,7
f3102525-f517-4e72-9f85-7b21a5df6f85,Art,10
98be5ff0-929d-4f9f-8149-a2af0ab1a504,None,0
e74ed0b3-bdce-435f-bf90-5d6a35c606b5,Debate Club,7
29344e15-2477-4047-8336-a758d9f93502,Music,5
ccb68571-abc5-4545-ae6d-7a041d57e734,Art,9
761579e7-8c81-41b4-be8b-4ccbfd75a5f3,Music,10
b9c037aa-3289-458b-9923-cafc402d105b,Art,9
199c8d94-3c0a-484e-a7cd-13cbabda06b2,Music,7
9dc89e1a-540e-4d01-b35d-88f37c6166df,Debate Club,8
50fb35b0-cec5-4969-9d4f-7107911ddc79,Music,0
bd64987e-b652-4e99-b8b5-e89ac921057c,Sports,10
e0bd202c-54e1-4f3a-bba4-1ae0adf8f767,Art,10
2cff45f8-1bdc-44a9-8d3a-5d767caa281b,Sports,3
89e2df24-e42c-4aea-a3d7-263dd391d017,Debate Club,0
04c4f46a-e461-4160-934d-695aba388c8f,None,0
970c9eb4-c4ea-4ece-a7b6-e4679432d797,None,0
78dbcde3-8a28-4792-bfac-a645e4dc4306,Music,0
bbb4c0ce-96f0-4335-85ab-48dae4354021,None,0
808e08d2-5d26-4b1b-a593-b659172e8c68,Music,4
2a74b90c-af25-47f5-9d31-762afb5abb36,None,0
a8cf4f62-90d9-470c-b2de-c75c90fcc9f1,Drama,3
38048786-0a58-443c-9bda-0655f06dca24,Sports,7
34ef2552-ab28-4d09-8af5-7e603be8a5df,Drama,7
0be3534a-e1ad-440c-b463-835eeafb9f20,Art,9
d463c183-a231-4211-8578-b1c6f7ebc69a,Music,8
a75743f9-606c-42f5-ac81-6bf091f60406,None,0
6057153a-4067-4790-8444-050413ed280a,Drama,5
7ca2f582-5854-49d9-9e22-dc3fd1366db1,Drama,5
2a6524af-709d-438b-a393-6d45e1ccff0d,Music,9
5cbaa496-2848-4240-afd9-0ce1267627ca,Sports,0
b862acc3-5489-4c37-8fa9-026b6a241f46,Debate Club,0
d5576899-a5b2-47ea-a947-6f54973e129c,Drama,1
a1298fa2-227d-4660-a93f-c26697a418b8,None,0
2e16f0b6-ec25-4a75-821d-4dca2a955908,Music,2
b8344070-e0e5-46e5-84c4-4853a33b3dfd,Music,9
fe268e77-9b45-47e0-b2fe-fdc23772aa97,Art,1
cb6bf562-2488-484d-99d0-90fd6928043e,Art,1
b9644e4f-2aef-4f3b-83b7-a0ef82c41c54,Drama,4
62ada157-60d2-459a-bad5-1382119fb03e,Music,9
6b77af9e-af32-4af8-811d-b4afe8ca7483,Drama,4
09fe4cdd-998d-45ba-9d60-22c5e6cfcbd8,None,0
215d3b1f-a8cd-444d-bb74-244017db4c2f,Sports,5
a6340d1a-adb6-40f4-865d-e86ef00f63ef,Debate Club,7
3abf9c65-6dd0-43f3-87a2-0e22b298b811,Drama,2
bdcbfffc-cdfb-44e9-96cb-dafb59bb8900,Music,8
7a25ed81-4128-47eb-a246-29cd6cecdf82,Art,2
689d1205-8b31-44d8-a073-c1d09929afeb,Debate Club,3
1e2a03f1-85c5-4910-93f6-f72301d23a76,Music,1
5cbdb682-68aa-4236-90de-ef43cde5c35a,Art,9
6c6e8796-893e-4b89-9adf-c49942e4bf01,Art,2
69c9520f-3425-449c-8145-d6ba65bf8e04,Debate Club,8
40f7924b-7bd7-44bf-8e0e-abb78f20c5e7,None,0
a8c6c2df-dd23-4f41-9ae1-35862358755c,Drama,1
36e6ba85-19ab-4c15-a96b-67bff301bb6c,Music,9
b4f02f6f-af3f-4d9a-b272-5aa79d30c42e,Sports,2
25343e85-d2c0-4ec2-9751-94d7cdeb2696,Drama,7
147d7bfc-5eef-4d1e-b8c5-ef5e4359ff43,Music,2
85609e8a-a7fb-4997-9d2c-d9446690a951,None,0
a3ea21a2-2cde-4187-91fa-82a6c60b340c,None,0
089a9f4f-31da-4817-8937-b90f84a5b18b,Art,9
093b4d72-ac8c-4caf-ab63-3b189d7d1756,Drama,8
c798a445-46a3-4c71-bf2f-6883163b5481,Sports,3
bca726eb-03ef-4f77-848a-c92433478a91,Art,6
ea3e072a-8f22-4604-946b-7756b9e439ef,Art,7
31cc6738-f68a-49b7-9b3a-a1d139ee80ab,Sports,9
1b414999-8198-41f5-a839-f98f2ccf1472,Sports,10
f4eae769-8366-4189-8d8d-9f751df44d3e,None,0
f74f6900-7159-4914-b1b6-8ecd400945ce,None,0
75771730-c68d-44b2-b613-bda056f401e5,None,0
114b3c79-4200-49f5-9dc3-c26e7b62659e,Sports,3
50d3ba03-ccd7-408f-badc-b38cb38046ef,Sports,0
3f8dcf96-436a-42bb-9509-8e07b368d836,Drama,3
ee6ffbea-8df7-4647-9376-9ff9578cd875,Sports,7
f2765513-2eca-4629-84e2-269192ded495,Sports,8
bc45144a-3c1f-4ff0-b31d-58bbbcb3636d,None,0
9e5c5dcd-d61a-480a-bfec-0a37d5bea8dc,None,0
a9d6290d-f4ad-4a22-ad02-05f51417c2f9,Music,4
9ee4105d-5f06-4c76-bb77-7e71d91738f8,None,0
7da56b6e-4654-477d-9e67-a2789313b3a7,Music,5
93a05478-c00b-49de-b8db-128d65db6e43,Drama,3
80a23721-0856-4684-8a6f-c4b3f08d312e,Debate Club,0
b2c027e8-1ed0-42e9-b9fc-6034750acc98,Sports,9
94bcf47a-6122-4189-b5f3-de4aac9204b4,Art,4
3cb526d7-434a-430e-8c6e-a6ad2fe938e4,Debate Club,5
35e574e0-6c87-4546-bfaf-64582f14f777,Debate Club,6
2e0d3860-7362-49b7-8795-cd1d668d3c8b,Drama,4
451b6267-b887-4caf-9991-103fd06eccbc,Sports,1
f58ab7c7-cccf-4130-a556-03d4323132fa,Sports,5
fedd22d9-226c-4c6a-bfe5-a4b66be8c756,Debate Club,10
4ccf0a4b-7c93-443e-890b-945450d3802d,Debate Club,2
0f5e8b47-29d0-4613-b0c7-700219566990,None,0
55ac0d06-be9d-4951-b329-af6e18a73d94,Music,1
0513eda8-5819-43cc-81f9-994acf5d337f,Sports,2
936dd1a8-93ac-400e-b2ee-eb389b0707e5,Drama,6
ac565da6-5339-4df4-9ae8-6d1848dc1e26,None,0
49599bed-9d19-41a5-a18d-de71141283fb,Sports,1
565f1491-edb6-4b81-8ec6-8cfea3fd17f0,Art,7
2978cc73-1440-4dec-9243-9b0fe835f080,Drama,8
a5076897-9afa-4267-8479-1214b5def807,Art,9
96405fcd-bf76-4449-9cf8-5eebf0533851,None,0
ba4f4b03-2002-4d9f-85e9-f407daada0b1,Drama,3
2abaa4f9-35e8-4364-947f-1f67bfeef19d,None,0
06bfd9c4-0dc7-4104-8c66-27667922b440,Sports,10
27c00f89-9e3b-41b3-8330-125c1a9b0d42,Music,10
48bfb602-bcd2-48eb-bf55-60cd3ab7127e,None,0
a9de5b26-08ff-4ab0-8750-72d62bacf712,Music,9
8a63b93c-def3-406a-b998-63f27799fddb,None,0
2d5245f4-8a0e-4018-b297-69b2f2cffcae,None,0
86017633-6f5a-4d52-9061-498fe096521e,Sports,2
ce015413-3a25-46fe-8a27-b0b07b4d8646,Sports,9
00060d5a-02b3-4948-8db6-f47527dd1ac4,Sports,10
022111e5-88fc-4da1-b81d-5b6c49694032,None,0
6e310234-c410-4108-8256-83894cb34663,Art,8
69678586-3046-4008-9fa7-20128c57a277,Drama,8
63c4e76d-a55f-4725-bcb3-c168b7062cfa,Debate Club,6
c3b8c80f-8440-4e98-bd53-ec43a0152b5b,Sports,2
be3074f8-a601-47c3-88e0-95024598f3c8,Music,9
4a22eae9-22f9-4afe-aeb2-3ca31186da93,Music,7
3012f819-7df3-4378-9f6c-cab4b3522c18,Debate Club,9
1a2e9864-f8ea-4a36-af99-9b2a05aa5eab,Art,6
269334ef-1717-4654-bb99-78150219a9c7,Drama,3
ff7a884d-7f96-4d35-8ca9-9089c9254bb5,Art,8
f39ef1be-c025-43ea-97f2-a67814898025,Sports,10
3133839e-2e7d-452b-b85b-8a078b0ea0b9,Debate Club,6
c4a531cd-f97f-4994-9f38-df55033ac4d6,Music,10
08942176-fe99-4f69-bcd4-99753f46057b,Drama,1
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,Music,1
0accb23c-ba6d-4ed8-a110-e887289ac251,Music,5
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,Debate Club,2
a206527c-3c68-41d6-9ce8-e12ff9287d26,None,0
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,Music,1
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,Sports,7
9e5f8273-af9a-4168-9766-17957ffab493,Sports,5
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,Sports,7
fb4f1972-5115-47ee-bb90-908e7ce34563,Sports,6
31662c94-bbb2-4366-b04f-e1a8e44cbd41,Art,1
7c3cc2bc-0a1b-4bd3-a60e-c813402da0fa,None,0
2fc6c4e6-9113-4d7e-b095-26217d76ab58,Music,1
ea1af7d2-9943-46bb-94d3-53a5de1f1619,Drama,8
436adb9d-d1c5-4a00-8bb1-3407730ad7de,Art,4
2f7f2cd7-bbd0-4e6c-a108-ffcc8186722b,None,0
b893b08a-5219-4216-bd21-1daf9ec5405d,Debate Club,10
7f5f61aa-aee7-47a5-8629-6fbe309b48dd,Drama,4
1c4760a5-5270-4b29-a412-47a268e8f311,None,0
df9d3910-2dbb-45bd-a138-e2e6f013a170,Music,0
d617b9c0-a449-464f-922d-dab608252b39,Debate Club,5
5dc96097-0c90-4028-8185-300d971df5fd,Sports,5
7dccc026-a7df-40b2-b56f-dc0aebc8f6b7,Art,5
8eda6433-5c65-465c-8f8a-0c2ca3900bc0,Debate Club,3
d2da43ec-0eec-4013-b55b-eaaacb53f0be,Sports,2
f1d188b9-13f3-4289-8dcc-b05dd59ef0fd,Drama,2
30807a5d-62a5-4eec-881a-f04f3b23feed,Art,9
bfcb3388-8ef4-474b-adcc-4095f28f9444,None,0
756eb67d-acab-4b69-9ba3-7cb59399ad15,None,0
66cc7376-8cca-4963-ae2e-77a4cadec379,Sports,5
5a31e916-eefb-4a24-b169-3ed5999413cc,Sports,6
c3a1962d-698f-446d-9f29-0290d8485a54,None,0
36c3fe85-8bae-495e-902a-405c3d9ffe59,None,0
728f5897-73d0-46c7-b62e-cf885c29850b,None,0
84820c08-042c-45ad-9883-e9b148d3d2ce,Art,8
db107e7f-36fe-40b4-b8cd-9122fc0145e1,None,0
8dbcde5a-eb4a-4de6-86a5-2064d284b528,Sports,6
5b0c4170-75da-4bbe-89a9-161a18233383,None,0
cfa28fb8-4199-422e-bba5-81263ff69f41,None,0
b93c92d5-13c3-4b5d-bbf8-da9137a9f824,Music,8
9383f86d-b3ed-46ed-b089-4de4e6267164,Sports,7
93875413-ceef-4261-bb15-02ea09912f46,Music,10
d13032db-e13a-44ca-9911-f42e559a8f54,Drama,4
a71c8948-bf67-4e42-ba0a-2b59c5384872,Sports,7
4e0648d0-0ddb-445b-a1ea-aa65a1d770ea,Debate Club,0
388629ff-b2a0-4778-809d-644453ab3cce,Sports,6
985a9548-c0ba-42a4-b213-e7ccf89617fa,Art,0
21d72432-25e4-4403-a4f2-502ec94f6ed3,Music,4
15c7bc83-4336-4fe5-a631-66a78c53b74c,Art,4
8f2e08d3-7b1d-4ca3-a286-e3f8c31496ea,Debate Club,4
bc54b8c1-ff40-4dcc-9db1-f7f98fa8ae34,Sports,3
ec94503e-af4a-4cdd-92cb-1ae06e18c9b3,None,0
521be8c2-30c3-4f8a-992a-b43d5d822e3a,Debate Club,1
9dc0a8b5-5987-438a-bcd6-c18e2b54500d,Debate Club,5
d173b70b-ec99-4c80-8b7d-185670c23600,Music,7
1cc464ed-15f7-4f61-9a4e-c04cba7e1b86,Drama,1
d1f44c8d-d51b-4974-9e66-8dd025ce2a21,Drama,7
05d2d205-789f-4d96-b337-3c2f4e1c3762,Art,3
4237692a-c017-466e-85f4-c0a28be27516,Art,1
04b51c12-ab13-4032-b2e1-9f66b1f02ea8,Drama,3
48b51c88-0f63-4f4a-ab9a-118e4165964c,Sports,7
0222305d-f1f7-4605-a79e-36267707ac0e,Sports,0
dd419a67-5c37-4254-a8fc-5690e9b1c4a1,Drama,3
6175a257-fad3-444c-bb2d-ddc962f32fae,None,0
88145bde-98db-4732-9de4-d1947c12d198,None,0
05804493-b664-4199-ad25-459e8f8937fa,Sports,6
28317f0d-be90-43fb-a4b5-d9a57d6c3d2a,Drama,7
fa6e3743-fef9-4d57-bc77-ea4a4d654036,Sports,8
e3f16406-631d-4c8b-a0f0-fe7941f74651,Drama,2
a82cae18-6491-482b-a5ad-481d577f4c16,Drama,0
a0226155-df69-4d17-9cc9-6aedad9112c5,Sports,0
e8e46b31-4ff8-4111-b875-1fd46d2ccf42,Debate Club,3
8a962a11-94be-4d9f-a379-c05fa7087280,Art,5
86181db2-e60d-4a94-b483-d162b043a39a,Debate Club,3
eedb0ce5-a7fe-4dcd-a528-b516c521ff2e,Sports,10
1e4ea133-b82d-40de-b2d7-8d5388702ae7,None,0
e15052f3-5195-4000-83f3-8c8c078c3875,Music,3
e4e5b5b0-d25a-4576-af0b-743ebee04762,Debate Club,7
2f4b8be8-21ac-4db5-9b55-5f6d301c6abf,Drama,8
3b1d0181-9cc3-41f5-9129-bc759b08e5a8,Art,2
7a029a6d-c7a2-4171-b02a-06ee14588063,None,0
da252795-2f19-4516-9fbb-cda5a64a1fe8,Drama,3
c3b8d179-6899-4c84-8840-323439ed0800,Debate Club,0
fcfd8547-abdc-40da-be0b-bddd38f95001,None,0
ddfc2a92-7074-4eb3-bc52-17ccf4672866,None,0
67a55936-6d74-4a0b-bf2d-39c8e338e579,Art,5
9c8b9550-64e7-4f9a-901a-0ccfb85f164b,None,0
c9739495-b440-4852-a033-500ea43262b3,Art,9
feef21f8-e0b6-4f90-8adb-c4ffe0b55615,Sports,10
8420e0d8-632c-417e-8ec5-7d470a0c64e5,Sports,5
4df742ae-e267-412b-a5e5-f13f70869a45,Sports,7
0df6c527-eb45-4c38-9cf6-5e334b5f174b,None,0
b8ff615c-1727-40fa-b3a2-7c7ba566e884,Art,8
22a37556-8be1-4610-b234-8948e4f2ae4c,None,0
b66f3507-e588-4999-971e-ea3974246baa,Debate Club,8
e83bcc84-a609-4ad0-b114-64aa52f69081,Art,4
730bc657-b4cb-4613-9d39-e9c217584f23,None,0
82fc9294-f9a6-4522-8a83-5709ba146757,Sports,1
e98965f2-2bbf-4e35-84ac-b57d0b3d6dc9,Art,1
2dca365a-2504-4d28-9e6a-e4592980f6ff,Art,6
723dfacd-f601-4005-84c4-f69fbaebe15d,Sports,8
9f601d17-00e7-4824-b3ee-16e7f5defeba,Drama,0
